id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD021369,C03056,P033,Mar 11 2023,3,118.84,livré,Rabat,virement,L027,2023-03-12
CMD047256,C03484,P019,31/07/2022,5,335.55,livré,Agadir,carte_bancaire,,2022-08-02
CMD015528,C04374,P025,03/04/2024,5,919.13,livre,Tnja,virement,L028,2024-04-05
CMD038415,C02399,P013,Apr 16 2023,3,810.09,retourne,Casablanca,carte_bancaire,,
CMD010032,C04098,P020,Jul 13 2023,4,391.17,retourné,Rabat,mobile_payment,L041,
CMD025829,C02341,P005,08/03/2022,4,11017.44,en_cours,Fès,mobile_payment,L033,
CMD006637,C03586,P033,2022-02-27,2,148.25,LIVRE,TNG,cash_delivery,L008,2022-02-28
CMD024781,C04786,P005,Dec 20 2023,5,10479.47,LIVRE,mkch,cash_delivery,L027,2023-12-24
CMD012136,C03949,P008,Sep 15 2024,5,13710.01,livre,Meknès,cash_delivery,,2024-09-20
CMD037573,C00456,P006,Jun 09 2024,4,15742.23,annulé,Tétouan,carte_bancaire,L050,
CMD020862,C05522,P015,2023-12-02,3,8772.01,DONE,Casablanca,carte_bancaire,L035,2023-12-08
CMD048447,C05377,P025,02/06/2024,3,1098.65,en_cours,Fès,carte_bancaire,L046,
CMD005310,C04105,P016,21/06/2022,1,7745.76,livré,Fès,virement,L024,2022-06-28
CMD001104,C00782,P012,Oct 02 2024,5,1530.7,retourné,Tétouan,mobile_payment,,
CMD049537,C02326,P020,2023-04-18,5,476.13,retourne,fes,cash_delivery,L047,
CMD008556,C04516,P029,21/11/2023,2,219.15,DONE,Tétouan,mobile_payment,L001,2023-11-28
CMD016799,C02070,P031,18/09/2024,3,87.64,LIVRE,tanger,carte_bancaire,L022,2024-09-24
CMD009899,C05148,P033,Jan 05 2022,4,128.47,en_cours,Meknès,virement,,
CMD000784,C06045,P006,Jul 29 2024,2,14651.78,en_cours,mkch,carte_bancaire,L045,
CMD016344,C00820,P021,20/05/2023,5,549.75,annulé,Meknès,cash_delivery,L045,
CMD034163,C04570,P033,Jan 12 2023,2,144.3,LIVRE,Tanger,virement,L013,2023-01-19
CMD046955,C03782,P028,22/03/2022,5,380.53,en_cours,tanger,mobile_payment,L005,
CMD047964,C06469,P029,2022-12-28,3,181.85,OK,Oujda,carte_bancaire,L006,
CMD002522,C04053,P031,10/10/2024,5,100.11,LIVRE,Casablanca,virement,L019,2024-10-15
CMD044540,C00931,P007,06/08/2023,5,15398.12,livre,rbt,mobile_payment,L037,2023-08-13
CMD024646,C04389,P016,2022-09-21,4,7971.91,en_cours,rbt,cash_delivery,L035,
CMD037614,C07205,P023,2024-08-12,2,1437.42,en_cours,Meknès,mobile_payment,L007,
CMD040657,C02435,P011,2023-07-28,1,2606.89,retourné,Oujda,virement,L047,
CMD047862,C04498,P030,05/04/2024,1,157.29,annulé,mkch,cash_delivery,L018,
CMD009779,C06995,P028,08/06/2023,4,444.4,annulé,Marrakech,mobile_payment,L038,
CMD002933,C04890,P011,2024-10-19,5,3202.89,annulé,Fès,mobile_payment,L034,
CMD007621,C07235,P033,Aug 16 2024,2,145.82,retourné,Tanger,cash_delivery,L012,
CMD019842,C02709,P004,17/06/2024,3,5836.12,en_cours,Tanger,carte_bancaire,,
CMD020728,C05151,P035,Jun 20 2023,4,111.71,retourné,Tétouan,virement,L023,
CMD014943,C00531,P023,2022-12-12,2,1158.7,retourné,Oujda,mobile_payment,,
CMD019033,C00145,P011,08/03/2024,5,2960.74,livré,Oujda,virement,L035,2024-03-12
CMD018043,C06911,P014,16/10/2023,1,357.99,KO,Agadir,mobile_payment,L026,
CMD010433,C00629,P034,2022-01-30,4,189.8,livré,TNG,virement,L046,2022-02-05
CMD006463,C04282,P003,Feb 27 2022,4,9195.92,KO,Oujda,cash_delivery,L022,
CMD001256,C01114,P035,2024-12-06,2,102.17,KO,Oujda,mobile_payment,L003,
CMD026989,C05980,P020,2022-06-03,1,414.31,livré,Casablanca,virement,L003,2022-06-10
CMD044512,C03369,P010,2022-03-17,5,8001.95,OK,mkch,mobile_payment,L028,
CMD035240,C05514,P006,13/09/2024,3,17190.89,annule,Marrakech,mobile_payment,L034,
CMD002281,C06515,P022,18/11/2022,2,2308.04,retourné,Oujda,virement,L012,
CMD013755,C02339,P030,2023-10-07,3,153.49,retourné,mkch,cash_delivery,L008,
CMD035055,C06075,P020,10/10/2024,2,431.45,KO,Fès,mobile_payment,L045,
CMD048329,C03547,P006,Apr 29 2023,2,16317.93,en_cours,mkch,mobile_payment,L045,
CMD027022,C03518,P030,17/02/2022,2,149.62,en_cours,CASA,cash_delivery,L046,
CMD043252,C00699,P023,Apr 26 2023,3,1138.56,annule,Oujda,virement,L009,
CMD049866,C05668,P030,2024-01-12,3,133.83,en_cours,CASA,mobile_payment,L036,
CMD043661,C02367,P030,26/12/2022,2,134.37,en_cours,Meknès,carte_bancaire,L010,
CMD008188,C02134,P035,11/03/2024,1,119.58,livré,RABAT,virement,L042,2024-03-13
CMD046016,C00434,P020,Sep 30 2024,3,388.72,livré,Meknès,cash_delivery,L005,2024-10-02
CMD026375,C04251,P010,Mar 15 2022,1,8862.42,LIVRE,Kénitra,mobile_payment,L028,2022-03-22
CMD038095,C02538,P016,03/04/2024,3,7513.99,annulé,Agadir,cash_delivery,L010,
CMD011685,C04459,P001,May 07 2023,3,13540.84,livré,RABAT,carte_bancaire,L039,2023-05-14
CMD003731,C04708,P012,2024-06-15,1,1450.71,en_cours,Tétouan,mobile_payment,L029,
CMD011046,C01477,P019,29/10/2022,4,366.2,retourné,Meknès,cash_delivery,L036,
CMD024636,C02775,P025,2022-09-11,1,1076.33,annulé,TANGER,mobile_payment,L022,
CMD044579,C02886,P012,Mar 05 2022,3,1602.75,en_cours,Tanger,carte_bancaire,L040,
CMD027865,C04256,P028,Sep 01 2024,5,367.14,en_cours,Casablanca,cash_delivery,,
CMD011599,C02989,P017,2023-12-10,1,900.19,retourné,Casablanca,carte_bancaire,L009,
CMD009346,C03506,P003,14/07/2022,1,0.0,DONE,Fès,carte_bancaire,L044,2022-07-18
CMD021105,C00324,P003,2023-12-31,4,8381.56,livré,Kénitra,virement,L016,2024-01-01
CMD037170,C05440,P010,Nov 12 2022,2,9465.0,DONE,tanger,virement,L025,2022-11-15
CMD028690,C00772,P032,2024-11-17,5,73.62,livré,Casablanca,mobile_payment,L029,2024-11-18
CMD032966,C04070,P031,2024-05-28,1,90.19,livré,Meknès,carte_bancaire,L048,2024-05-30
CMD017229,C05720,P005,2023-08-04,5,10017.69,livré,Rabat,mobile_payment,L043,2023-08-07
CMD028168,C07099,P021,2024-03-26,4,531.54,annulé,Tnja,cash_delivery,,
CMD043678,C01712,P007,28/06/2024,4,11608.57,OK,Fès,cash_delivery,,
CMD045548,C04481,P016,2023-07-01,4,7623.14,LIVRE,Agadir,cash_delivery,L028,2023-07-04
CMD040749,C05935,P018,05/08/2022,2,899.56,retourne,Marrakech,virement,L005,
CMD017648,C05594,P029,2023-05-16,5,198.13,retourné,Kénitra,mobile_payment,L024,
CMD043910,C02218,P030,Dec 16 2023,3,164.32,en_cours,rbt,virement,L022,
CMD026361,C07083,P034,03/02/2022,3,168.88,livré,Tanger,virement,L010,2022-02-07
CMD044954,C03334,P023,09/12/2022,3,1358.91,retourne,Casablanca,mobile_payment,L005,
CMD008623,C02723,P033,27/05/2022,2,120.73,annulé,Tétouan,mobile_payment,L038,
CMD001331,C04040,P021,2024-11-20,2,686.36,livré,Marrakech,virement,,2024-11-23
CMD003888,C06122,P020,Aug 14 2022,2,423.76,KO,TNG,cash_delivery,L039,
CMD009513,C05862,P003,Feb 03 2023,4,8800.89,livré,CASA,carte_bancaire,L043,2023-02-04
CMD031165,C02172,P006,2024-04-11,5,16190.07,annulé,Marrakech,cash_delivery,L004,
CMD026243,C03009,P002,2022-11-24,4,9775.47,en_cours,Meknès,carte_bancaire,L038,
CMD007546,C02139,P020,2023-12-06,1,497.59,retourné,fes,virement,L048,
CMD034317,C05008,P033,Jun 06 2024,2,124.02,DONE,Kénitra,virement,L003,2024-06-13
CMD042793,C02114,P014,Apr 02 2024,2,343.95,LIVRE,Tétouan,virement,,2024-04-09
CMD000752,C04042,P029,2024-10-06,5,172.5,livré,Casablanca,mobile_payment,L036,2024-10-13
CMD047478,C00960,P009,12/01/2022,4,12371.86,en_cours,Agadir,carte_bancaire,L010,
CMD027092,C00576,P006,29/08/2023,3,14921.94,en_cours,tanger,cash_delivery,L048,
CMD046720,C00111,P024,15/12/2024,3,1163.25,livré,Casablanca,carte_bancaire,L028,2024-12-21
CMD034027,C03486,P026,2023-05-27,5,309.63,en_cours,Agadir,carte_bancaire,L003,
CMD015932,C03096,P013,2022-09-10,1,925.03,LIVRE,TNG,mobile_payment,L026,2022-09-16
CMD040701,C02936,P016,Jun 21 2023,5,7685.81,annulé,Tétouan,carte_bancaire,L030,
CMD015569,C04603,P007,2024-02-29,4,14774.07,LIVRE,Oujda,mobile_payment,L027,2024-03-07
CMD014090,C01948,P009,Nov 29 2022,4,12985.15,OK,Tanger,virement,L049,
CMD042742,C05660,P030,17/12/2022,2,148.58,LIVRE,rbt,cash_delivery,L027,2022-12-22
CMD049018,C07133,P025,11/02/2024,3,1140.1,livré,Rabat,mobile_payment,L035,2024-02-18
CMD013107,C02316,P017,13/11/2024,3,935.26,livré,RABAT,virement,L007,2024-11-18
CMD014919,C01186,P007,2022-03-28,3,13130.0,LIVRE,Meknès,cash_delivery,L035,2022-04-03
CMD041393,C00304,P028,02/12/2024,5,451.03,annule,Tétouan,cash_delivery,L037,
CMD011776,C02802,P027,19/03/2023,4,222.04,annulé,Rabat,mobile_payment,L006,
CMD005576,C02881,P001,2023-05-03,5,14714.01,en_cours,Tétouan,carte_bancaire,L033,
CMD043508,C05429,P018,2023-04-30,5,0.0,KO,Meknès,cash_delivery,L023,
CMD016137,C07601,P019,2022-08-19,3,328.61,retourné,Kénitra,cash_delivery,L026,
CMD046741,C03774,P023,Dec 07 2022,2,1483.19,LIVRE,Tnja,carte_bancaire,L011,2022-12-09
CMD045691,C03643,P027,Jul 17 2022,3,241.04,en_cours,tanger,virement,L009,
CMD007932,C02216,P030,22/04/2024,4,142.68,en_cours,Tnja,cash_delivery,,
CMD007477,C07241,P034,2022-11-19,3,161.14,KO,RABAT,carte_bancaire,L015,
CMD037527,C05801,P018,30/10/2023,2,904.05,livré,Marrakech,virement,,2023-11-03
CMD021346,C03944,P007,Jul 29 2022,5,14256.81,livre,rbt,cash_delivery,L044,2022-08-04
CMD019135,C05725,P007,Apr 11 2024,1,13187.18,KO,Marrakech,carte_bancaire,L004,
CMD020987,C00742,P031,18/01/2024,3,101.34,livré,Kénitra,virement,L048,2024-01-21
CMD010502,C07910,P004,20/06/2023,2,6466.51,en_cours,Casablanca,virement,L044,
CMD012601,C02802,P011,2022-09-28,3,2659.26,livré,Casablanca,virement,L033,2022-10-04
CMD019093,C03022,P003,2022-05-20,1,8888.37,retourné,Oujda,cash_delivery,L023,
CMD025238,C04239,P011,30/05/2024,5,2979.1,retourné,TNG,carte_bancaire,L010,
CMD034671,C05271,P021,2024-12-06,2,685.34,OK,Kénitra,virement,L030,
CMD013022,C01493,P035,2024-01-20,3,128.91,DONE,Fès,virement,L047,2024-01-27
CMD044922,C06982,P018,10/12/2023,4,915.1,livré,casa,mobile_payment,L032,2023-12-12
CMD024077,C02241,P009,2024-11-03,2,13576.49,annulé,TNG,virement,L040,
CMD045078,C01065,P017,Mar 30 2022,2,922.44,livré,TNG,virement,L004,2022-04-03
CMD032058,C06709,P023,Oct 02 2023,1,1369.31,DONE,RABAT,carte_bancaire,L020,2023-10-06
CMD013209,C00178,P004,Nov 09 2022,2,6416.37,KO,Meknès,mobile_payment,L043,
CMD001661,C06760,P013,2024-06-04,1,987.16,retourné,fes,mobile_payment,L004,
CMD031491,C07531,P007,Jan 13 2024,2,15368.09,annule,Fès,carte_bancaire,L036,
CMD008120,C04444,P021,27/05/2023,1,668.11,LIVRE,Agadir,carte_bancaire,L001,2023-06-01
CMD021898,C00767,P028,14/09/2022,3,454.93,annulé,fes,mobile_payment,L002,
CMD040535,C00768,P034,12/08/2023,3,154.89,retourne,RABAT,virement,L009,
CMD026889,C03112,P032,Mar 12 2022,5,84.48,livre,Tanger,cash_delivery,L006,2022-03-17
CMD003849,C06962,P028,2022-05-05,1,379.22,LIVRE,Oujda,carte_bancaire,L026,2022-05-07
CMD031566,C07950,P034,2022-03-19,2,190.04,OK,TANGER,virement,L008,
CMD024149,C06304,P010,Jul 26 2023,3,9034.51,annulé,Fès,cash_delivery,L043,
CMD008986,C07403,P008,06/11/2023,1,13145.28,retourné,Rabat,carte_bancaire,L039,
CMD004946,C05004,P011,08/06/2022,1,2892.41,LIVRE,Tétouan,virement,L024,2022-06-15
CMD004267,C07149,P026,2023-04-26,5,323.94,retourne,rbt,mobile_payment,L019,
CMD031435,C07984,P024,Jan 14 2023,1,1298.91,DONE,Fès,virement,L044,2023-01-15
CMD041138,C01277,P034,2023-11-18,3,187.09,en_cours,Agadir,carte_bancaire,L033,
CMD020866,C03568,P013,Jul 06 2023,4,821.29,retourné,CASA,mobile_payment,L013,
CMD013835,C01855,P028,2023-06-28,4,373.1,annule,Meknès,mobile_payment,L025,
CMD016937,C00108,P019,13/05/2022,2,344.48,KO,TNG,mobile_payment,L033,
CMD006128,C04739,P019,27/07/2024,5,303.27,KO,fes,virement,,
CMD007865,C05618,P017,Jan 19 2024,1,971.98,en_cours,Rabat,carte_bancaire,L046,
CMD016368,C07256,P018,Mar 06 2022,3,708.8,en_cours,Casablanca,carte_bancaire,L024,
CMD003688,C04711,P006,06/08/2022,4,16764.69,retourné,Rabat,mobile_payment,L045,
CMD034773,C00021,P011,30/05/2022,1,3322.86,retourné,Oujda,carte_bancaire,L050,
CMD026229,C07068,P020,17/06/2024,5,424.53,KO,Kénitra,cash_delivery,L007,
CMD030465,C00795,P031,2024-12-28,1,78.45,retourné,Marrakech,carte_bancaire,L034,
CMD034657,C01055,P003,Aug 08 2022,2,7270.49,annulé,Oujda,mobile_payment,L005,
CMD026078,C07465,P030,2024-04-09,3,132.77,LIVRE,Rabat,virement,L017,2024-04-11
CMD020275,C05259,P018,Aug 13 2023,4,907.78,en_cours,rbt,cash_delivery,L001,
CMD021964,C00504,P012,2024-01-25,3,1274.25,annule,Rabat,mobile_payment,L032,
CMD036925,C02307,P027,19/05/2024,3,239.97,retourné,Casablanca,cash_delivery,L016,
CMD010261,C07666,P020,Feb 19 2022,2,473.47,en_cours,Oujda,carte_bancaire,L005,
CMD013493,C05986,P027,Jul 07 2024,2,283.92,retourné,Kénitra,virement,L042,
CMD003048,C03827,P013,2023-01-25,1,938.94,retourné,Fès,cash_delivery,L013,
CMD033884,C04542,P009,04/04/2022,3,13183.65,en_cours,Meknès,mobile_payment,L019,
CMD044775,C04765,P012,Feb 02 2024,1,1463.1,retourné,Rabat,carte_bancaire,,
CMD020910,C03398,P027,18/12/2024,1,264.33,annule,mkch,cash_delivery,L034,
CMD028930,C01761,P012,19/05/2024,2,1351.78,annule,Fès,carte_bancaire,L014,
CMD012608,C03742,P006,13/12/2024,3,14644.54,livré,Casablanca,virement,L043,2024-12-18
CMD041555,C07701,P017,Aug 07 2023,4,795.21,annulé,Marrakech,cash_delivery,L023,
CMD048693,C05575,P023,Mar 11 2022,2,1192.99,livre,Tétouan,mobile_payment,L044,2022-03-15
CMD005017,C07340,P007,22/12/2023,3,11633.41,KO,Oujda,carte_bancaire,L040,
CMD002372,C02463,P024,Oct 01 2023,5,1481.55,en_cours,Tnja,carte_bancaire,L024,
CMD047599,C02417,P019,29/05/2023,3,342.57,OK,Kénitra,mobile_payment,L032,
CMD016222,C00849,P025,2022-05-05,3,948.98,livré,RABAT,cash_delivery,,2022-05-06
CMD024489,C05783,P030,Feb 25 2022,2,152.6,annule,Tanger,cash_delivery,L039,
CMD014118,C05718,P012,2024-08-07,2,1579.22,OK,Rabat,mobile_payment,L024,
CMD015243,C05067,P031,19/04/2023,6,101.54,annulé,Casablanca,cash_delivery,L031,
CMD009709,C00238,P028,28/08/2022,1,394.83,annulé,mkch,carte_bancaire,L050,
CMD010889,C06283,P019,2022-09-22,1,324.45,OK,Agadir,virement,L023,
CMD040742,C03750,P034,17/12/2024,2,172.99,retourné,rbt,cash_delivery,L021,
CMD012149,C03092,P002,Dec 28 2024,3,10631.02,livré,Rabat,cash_delivery,L021,2024-12-31
CMD034196,C03235,P022,2023-04-08,3,2608.47,annulé,TNG,virement,,
CMD008068,C02949,P015,Jan 27 2024,1,8897.93,retourné,Rabat,carte_bancaire,L010,
CMD024495,C01464,P033,2024-01-16,5,133.92,livré,TANGER,carte_bancaire,L050,2024-01-23
CMD024073,C07040,P007,2022-03-16,1,12558.14,annulé,Casablanca,carte_bancaire,,
CMD030634,C03486,P023,Jun 06 2022,4,1318.53,retourne,Meknès,carte_bancaire,L042,
CMD035595,C00415,P018,Nov 24 2022,5,692.52,OK,CASA,mobile_payment,L003,
CMD014918,C02672,P012,2023-12-10,4,1460.18,retourné,fes,carte_bancaire,L005,
CMD030907,C00990,P033,21/03/2022,2,120.38,OK,Meknès,virement,L045,
CMD026090,C07880,P010,03/02/2022,5,8891.3,livré,Fès,mobile_payment,L005,2022-02-07
CMD045482,C02575,P008,2022-04-02,2,12740.47,livré,Marrakech,cash_delivery,L040,2022-04-09
CMD000128,C02725,P032,28/01/2024,1,69.13,annulé,CASA,cash_delivery,L022,
CMD026659,C02603,P026,Jan 01 2024,4,293.33,LIVRE,tanger,carte_bancaire,L046,2024-01-07
CMD029665,C02180,P005,16/02/2022,2,9514.97,retourné,Tétouan,virement,L025,
CMD038879,C05735,P034,2024-07-21,5,154.96,en_cours,rbt,cash_delivery,L042,
CMD043383,C03886,P016,Sep 24 2022,1,6383.31,annule,Fès,carte_bancaire,L026,
CMD041880,C07583,P033,03/04/2024,1,143.69,annulé,Kénitra,mobile_payment,L001,
CMD030531,C07187,P012,2024-06-15,2,1328.05,LIVRE,RABAT,carte_bancaire,L029,2024-06-16
CMD045229,C06326,P018,2023-06-03,4,814.23,DONE,CASA,carte_bancaire,L044,2023-06-07
CMD006658,C07898,P008,05/08/2023,-1,11738.44,annulé,CASA,carte_bancaire,L014,
CMD010360,C07889,P028,16/05/2024,4,456.39,en_cours,Casablanca,carte_bancaire,L033,
CMD029833,C01258,P021,Dec 21 2024,4,575.88,en_cours,Tanger,virement,L020,
CMD014880,C07961,P011,2023-02-09,1,2733.92,LIVRE,casa,cash_delivery,L018,2023-02-13
CMD021698,C07005,P013,22/10/2022,5,856.8,KO,Kénitra,virement,L045,
CMD024750,C06292,P005,02/08/2022,3,10487.76,livre,Marrakech,mobile_payment,L015,2022-08-05
CMD004350,C06332,P022,05/11/2024,5,2501.25,en_cours,Rabat,cash_delivery,,
CMD045164,C05873,P026,06/01/2024,5,311.11,annule,Fès,mobile_payment,L008,
CMD036144,C04317,P033,Jan 12 2023,2,119.04,en_cours,Rabat,cash_delivery,L021,
CMD004039,C03870,P006,2024-12-14,2,13735.44,livré,Rabat,cash_delivery,L038,2024-12-16
CMD031718,C03803,P005,2024-03-29,5,8542.09,retourné,Oujda,mobile_payment,L044,
CMD000842,C00821,P004,Mar 18 2024,3,6202.64,retourné,tanger,cash_delivery,L027,
CMD029385,C00091,P001,12/06/2023,4,12248.06,KO,Fès,virement,L004,
CMD042925,C07226,P028,24/07/2022,1,373.12,OK,Agadir,cash_delivery,L017,
CMD019063,C06610,P034,26/10/2023,1,154.21,retourné,Marrakech,virement,L021,
CMD004978,C06582,P017,2023-05-20,1,809.28,retourné,TNG,virement,L015,
CMD004566,C04384,P031,Nov 11 2023,2,84.56,livré,tanger,cash_delivery,L005,2023-11-13
CMD036838,C07225,P019,20/05/2024,3,386.64,en_cours,fes,carte_bancaire,L027,
CMD036815,C06096,P003,May 14 2023,5,7123.25,retourné,Agadir,virement,L024,
CMD039022,C00158,P027,24/06/2022,3,212.54,en_cours,RABAT,mobile_payment,L023,
CMD027222,C00452,P031,2023-03-19,4,92.82,LIVRE,RABAT,carte_bancaire,L027,2023-03-23
CMD029669,C01363,P006,28/05/2023,4,16966.03,KO,Fès,carte_bancaire,L045,
CMD013145,C05194,P024,06/01/2024,4,1377.71,livre,CASA,carte_bancaire,L049,2024-01-07
CMD020698,C05012,P026,17/08/2023,5,291.38,LIVRE,Meknès,carte_bancaire,L021,2023-08-23
CMD031181,C04065,P016,May 20 2022,5,7710.87,retourné,Meknès,virement,L030,
CMD004407,C02140,P002,07/08/2023,1,10986.39,KO,Casablanca,carte_bancaire,L006,
CMD010877,C06239,P019,Oct 18 2022,3,373.91,annulé,Kénitra,cash_delivery,L028,
CMD003457,C02709,P032,15/01/2024,2,87.11,DONE,Tanger,cash_delivery,L030,2024-01-18
CMD028456,C02602,P020,05/06/2024,4,492.19,retourné,Kénitra,virement,L004,
CMD009898,C02996,P030,26/02/2022,3,166.16,en_cours,Fès,cash_delivery,L050,
CMD044471,C06196,P029,Nov 16 2023,1,0.0,en_cours,Fès,carte_bancaire,L026,
CMD037542,C01746,P020,07/12/2023,2,438.6,LIVRE,tanger,carte_bancaire,L024,2023-12-14
CMD036589,C05154,P022,03/01/2022,-3,2522.49,annulé,Fès,carte_bancaire,L008,
CMD049210,C04097,P018,Dec 09 2023,1,900.09,DONE,casa,carte_bancaire,L009,2023-12-16
CMD031783,C01649,P030,2023-01-06,2,143.32,KO,Marrakech,carte_bancaire,L028,
CMD040302,C01019,P028,2023-04-01,1,360.76,livre,fes,mobile_payment,L008,2023-04-04
CMD032452,C03065,P019,Aug 11 2022,2,366.66,en_cours,Agadir,cash_delivery,L039,
CMD011107,C03305,P029,Sep 02 2024,3,199.75,annulé,Tanger,mobile_payment,L012,
CMD020487,C07096,P018,Jul 16 2023,2,764.62,en_cours,Casablanca,cash_delivery,L045,
CMD019544,C04252,P002,21/12/2023,3,10957.62,annulé,Oujda,mobile_payment,L045,
CMD015012,C06425,P018,2024-12-04,5,0.0,retourné,Agadir,cash_delivery,L034,
CMD021750,C07459,P023,2023-09-18,4,1468.06,retourné,Meknès,mobile_payment,L031,
CMD039572,C00715,P014,26/10/2023,4,349.31,OK,Meknès,mobile_payment,L010,
CMD017035,C03284,P032,25/05/2024,5,77.11,retourné,Tanger,carte_bancaire,L041,
CMD024142,C03810,P003,May 20 2022,3,8722.72,en_cours,rbt,carte_bancaire,L040,
CMD017606,C02619,P012,10/10/2023,5,1709.46,livré,RABAT,virement,L016,2023-10-11
CMD023671,C07420,P003,01/10/2023,3,9023.3,retourné,Kénitra,cash_delivery,L036,
CMD029112,C07915,P017,2024-11-16,4,848.83,DONE,Casablanca,mobile_payment,L046,2024-11-21
CMD036166,C03762,P006,15/04/2022,5,16996.64,annulé,Casablanca,virement,L019,
CMD006680,C04367,P023,2023-03-11,2,1179.41,livré,TNG,cash_delivery,L029,2023-03-13
CMD031990,C01774,P009,Jul 19 2022,3,13782.32,en_cours,casa,cash_delivery,L036,
CMD015309,C00510,P007,2022-11-01,4,13297.65,retourné,Marrakech,carte_bancaire,L037,
CMD030219,C01380,P028,2022-05-17,2,448.42,livre,mkch,virement,L014,2022-05-20
CMD038956,C00160,P008,01/06/2022,5,12339.55,KO,fes,cash_delivery,L005,
CMD032150,C05656,P034,2022-12-15,2,171.0,en_cours,Agadir,carte_bancaire,L036,
CMD044486,C03154,P017,2022-04-09,1,915.42,annulé,Fès,mobile_payment,L032,
CMD015720,C00978,P020,Sep 26 2022,4,445.29,retourne,Tanger,mobile_payment,L047,
CMD032406,C01626,P035,Jul 19 2022,4,108.01,OK,Tanger,carte_bancaire,L004,
CMD036039,C05248,P024,06/12/2023,3,1184.48,livre,Casablanca,virement,L005,2023-12-10
CMD029763,C07061,P008,Nov 19 2022,4,11555.81,retourné,mkch,mobile_payment,L005,
CMD033114,C04260,P002,21/10/2022,5,13149.14,en_cours,Casablanca,mobile_payment,L043,
CMD044738,C02810,P015,24/02/2022,2,7653.57,livré,tanger,cash_delivery,L020,2022-02-25
CMD049023,C07184,P005,Aug 16 2023,2,11347.04,en_cours,Casablanca,cash_delivery,L045,
CMD022536,C02143,P028,19/06/2022,3,345.45,retourné,Marrakech,mobile_payment,L013,
CMD021408,C03680,P029,Sep 24 2024,1,179.09,livre,Marrakech,cash_delivery,L049,2024-10-01
CMD024954,C02548,P032,Oct 10 2022,3,72.86,annulé,Tétouan,mobile_payment,L049,
CMD029275,C01080,P013,2024-03-21,3,1027.04,livré,Agadir,carte_bancaire,L039,2024-03-24
CMD002472,C07614,P030,2022-09-28,3,167.5,retourne,fes,mobile_payment,L048,
CMD039583,C03970,P011,Oct 03 2023,4,3270.17,annule,Tétouan,virement,L044,
CMD022430,C04695,P017,05/02/2023,5,794.23,retourné,TANGER,mobile_payment,L042,
CMD007027,C07575,P027,2023-01-02,1,225.06,livre,Rabat,mobile_payment,L018,2023-01-04
CMD049948,C07345,P014,10/09/2024,2,363.32,en_cours,mkch,carte_bancaire,L015,
CMD043148,C04094,P011,30/05/2022,2,3166.4,en_cours,Agadir,carte_bancaire,L014,
CMD046160,C02082,P024,23/03/2023,4,1317.5,LIVRE,RABAT,mobile_payment,L004,2023-03-25
CMD001456,C04194,P029,Nov 19 2022,5,199.21,livré,Agadir,virement,L046,2022-11-21
CMD039120,C03449,P024,27/07/2024,1,1169.29,livre,casa,virement,L036,2024-08-01
CMD034443,C03878,P013,03/05/2024,3,798.2,annulé,Meknès,cash_delivery,L049,
CMD027352,C00031,P001,19/04/2024,4,12056.73,annulé,Marrakech,carte_bancaire,L006,
CMD032949,C06830,P001,Oct 25 2022,1,12252.09,LIVRE,Fès,virement,L027,2022-10-28
